Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition
637,20231858,3300,210000,house,3.0,185.0,0,0,1,,30.0,0,To renovate
6060,20235787,9100,210000,apartment,2.0,84.0,0,0,1,,,0,Good
4771,11231307,6800,210000,house,6.0,144.0,0,0,1,,,0,Good
5834,20227698,1200,210000,apartment,2.0,78.0,0,0,1,15.0,,0,To renovate
5291,20240348,1000,210000,apartment,1.0,59.0,1,1,1,3.0,,0,Good
4770,11480864,4100,210000,house,4.0,145.0,1,0,1,110.0,,0,Just renovated
3001,20020030,4032,210000,house,4.0,171.0,0,0,1,17.0,14.0,0,To be done up
7727,20234337,1083,210000,apartment,1.0,72.0,0,0,1,,,0,Just renovated
5817,20126743,2018,210000,apartment,1.0,55.0,1,0,1,3.0,,0,Good
7877,20121802,8400,210000,apartment,2.0,65.0,1,0,1,,,0,Just renovated
3938,20217477,7020,210000,house,2.0,138.0,0,0,1,,,0,To renovate
5810,20234876,5100,210000,apartment,2.0,85.0,1,0,1,5.0,,0,Good
6518,20178649,2100,210000,apartment,2.0,85.0,0,0,1,,,0,As new
9519,20125792,1030,210000,apartment,2.0,84.0,0,0,1,,,0,To renovate
7845,20189009,1060,210000,apartment,2.0,60.0,0,0,1,,,0,To renovate
7846,20186193,9000,210000,apartment,1.0,49.0,1,0,1,,,0,To be done up
4675,20061234,4100,209900,house,3.0,126.0,1,0,1,15.0,133.0,0,Good
6657,20233061,2020,209900,apartment,3.0,116.0,1,0,1,5.0,,0,To renovate
1477,20180211,4610,209900,house,3.0,116.0,1,0,1,,,0,Good
7551,20042172,9100,209900,apartment,2.0,80.0,1,0,1,,,0,Just renovated
7550,20042170,9100,209900,apartment,2.0,80.0,1,0,1,,,0,Just renovated
6494,20243873,9900,209858,apartment,1.0,59.0,1,0,1,2.0,,0,Good
7590,20123101,4420,209682,apartment,2.0,78.0,1,0,1,34.0,,0,As new
5118,20164517,4500,209000,house,3.0,165.0,0,0,1,30.0,,0,Good
366,20223418,6852,209000,house,3.0,130.0,1,0,1,,,0,Good
9489,20192108,8430,209000,apartment,1.0,45.0,1,0,1,3.0,,0,Good
5117,20111233,4101,209000,house,4.0,164.0,0,0,1,,295.0,0,Good
2868,11159467,4400,209000,house,3.0,130.0,0,0,1,25.0,140.0,0,Good
5140,20160925,4101,209000,house,3.0,249.0,1,0,1,15.0,115.0,0,To be done up
6920,20220030,6800,209000,apartment,3.0,78.0,1,0,1,5.0,,0,Good
775,20244697,6761,209000,house,2.0,110.0,1,0,1,45.0,390.0,0,Good
4393,20053274,4420,209000,house,2.0,105.0,0,0,1,24.0,80.0,0,To be done up
4364,11440089,6890,209000,house,3.0,130.0,0,0,1,30.0,163.0,0,To be done up
4392,11120083,4020,209000,house,3.0,146.0,0,0,1,,,0,Good
3457,20209562,9260,209000,house,4.0,180.0,0,0,1,20.0,,0,To be done up
8709,20237212,2100,209000,apartment,1.0,62.0,0,0,1,20.0,40.0,0,As new
8525,11134858,2830,209000,apartment,1.0,60.0,0,0,1,,,0,Just renovated
9300,20055200,1080,209000,apartment,2.0,86.0,0,0,1,,,0,Good
2347,20208682,1470,209000,house,2.0,116.0,1,0,1,25.0,382.0,0,Good
481,20224620,4500,209000,house,5.0,225.0,0,0,1,30.0,125.0,0,To renovate
7757,20201214,8900,209000,apartment,3.0,105.0,1,0,1,,,0,Just renovated
673,20236278,4000,209000,house,3.0,120.0,0,0,1,,,0,To be done up
5621,20226740,2610,209000,apartment,2.0,76.0,1,0,1,,,0,Good
5858,20243651,8370,209000,apartment,1.0,55.0,0,0,1,,,0,As new
490,20235335,4480,209000,house,3.0,154.0,0,0,1,,723.0,0,Good
1369,20234953,4040,209000,house,3.0,115.0,0,0,1,,,0,Good
3066,20232447,3300,209000,house,2.0,116.0,0,0,1,,35.0,0,To renovate
4674,20020716,4030,209000,house,2.0,120.0,1,0,1,9.0,60.0,0,As new
9578,20173121,6700,209000,apartment,2.0,65.0,1,0,1,,413.0,0,Good
9067,11431541,4540,209000,apartment,2.0,104.0,1,0,1,5.0,,0,Good
9066,9535092,1080,209000,apartment,2.0,81.0,1,0,1,6.0,,0,As new
6524,20218194,1030,209000,apartment,1.0,42.0,0,1,1,,,0,Good
2308,20084953,9700,209000,house,3.0,155.0,0,0,1,,,0,To renovate
7876,11012300,8870,208000,apartment,2.0,87.0,1,0,1,8.0,,0,Good
1453,11389839,2870,208000,house,3.0,166.0,1,0,1,20.0,,0,To renovate
3817,20214280,4420,208000,house,3.0,90.0,1,0,1,20.0,50.0,0,Good
5748,20245238,1120,207000,apartment,1.0,75.0,0,0,1,,,0,Good
1841,20246658,7012,205000,house,4.0,180.0,0,0,1,15.0,180.0,0,As new
1842,20246671,7012,205000,house,4.0,180.0,0,0,1,15.0,174.0,0,As new
8469,11011916,8380,205000,apartment,2.0,66.0,1,0,1,,,0,Just renovated
6365,20220246,6700,205000,apartment,1.0,60.0,0,0,1,,,0,Good
1838,20246665,7012,205000,house,4.0,180.0,0,0,1,15.0,175.0,0,As new
6261,20114924,9500,205000,apartment,1.0,152.0,0,0,1,,,0,Good
6265,20209989,1070,205000,apartment,2.0,78.0,1,0,1,10.0,,0,Good
6895,20167413,2100,205000,apartment,2.0,98.0,1,0,1,3.0,,0,Good
3444,11478921,2222,205000,house,2.0,125.0,0,0,1,,78.0,0,To renovate
501,20245576,8850,205000,house,3.0,128.0,0,0,1,,820.0,0,To renovate
9065,20158138,3300,205000,apartment,2.0,71.0,0,0,1,,,0,Just renovated
7371,20221063,8210,205000,apartment,2.0,76.0,0,0,1,,,0,Good
1839,20246659,7012,205000,house,4.0,180.0,0,0,1,15.0,174.0,0,As new
6035,20216954,2180,205000,apartment,2.0,79.0,1,0,1,,,0,Good
1840,20246672,7012,205000,house,4.0,180.0,0,0,1,15.0,180.0,0,As new
5511,20203956,9051,205000,apartment,1.0,85.0,0,0,1,,,0,Good
9111,20241080,1140,205000,apartment,2.0,94.0,0,0,1,9.0,,0,To restore
9972,20104776,1070,205000,apartment,3.0,85.0,1,0,1,4.0,,0,To be done up
6978,20210586,1070,205000,apartment,2.0,87.0,0,0,1,,,0,To be done up
4188,20178671,2830,205000,house,2.0,118.0,0,0,1,,63.0,0,To renovate
9299,20093261,2100,204970,apartment,2.0,75.0,1,0,1,4.0,,0,Good
7918,20183811,9550,204900,apartment,1.0,64.0,0,0,1,7.0,850.0,0,As new
7589,20105267,2170,204900,apartment,3.0,80.0,1,0,1,,,0,Good
7588,20105269,2170,204900,apartment,3.0,80.0,1,0,1,,,0,Good
7587,20123099,4420,204303,apartment,2.0,80.0,1,0,1,5.0,,0,As new
2867,11456666,6760,202000,house,3.0,358.0,0,0,1,,,0,To be done up
7875,20144817,1745,200000,apartment,3.0,91.0,1,0,1,,,0,To be done up
4203,20213630,8400,200000,house,3.0,130.0,0,0,1,20.0,,0,To be done up
9684,20192963,1190,200000,apartment,1.0,60.0,1,0,1,,,0,To renovate
10301,11235976,1600,200000,apartment,2.0,84.0,0,0,1,13.0,,0,Good
2665,20189213,1570,200000,house,4.0,179.0,0,0,1,,,0,To renovate
3937,20215956,7860,200000,house,3.0,204.0,0,0,1,10.0,95.0,0,To be done up
2067,11075995,4100,200000,house,4.0,155.0,1,0,1,13.0,140.0,0,Good
3766,20242513,8800,200000,house,3.0,123.0,1,0,1,,,0,Good
6182,20228166,1090,200000,apartment,2.0,89.0,1,0,1,7.0,,0,To be done up
5951,20243093,1040,200000,apartment,1.0,45.0,0,0,1,1.0,,0,To be done up
10302,20103088,2300,200000,apartment,1.0,65.0,1,0,1,50.0,100.0,0,Good
6674,20195302,9000,200000,apartment,1.0,27.0,0,1,1,,,0,Good
1780,20223999,6440,200000,house,2.0,61.0,0,0,1,15.0,,0,As new
6178,20242769,1745,200000,apartment,1.0,64.0,1,0,1,,,0,Good
9100,20211536,8400,200000,apartment,2.0,70.0,0,0,1,1.0,,0,Just renovated
9099,20212901,5000,200000,apartment,2.0,75.0,1,0,1,30.0,10.0,0,Just renovated
6144,20239183,1060,200000,apartment,1.0,40.0,1,0,1,2.0,,0,Good
7874,20055449,1080,200000,apartment,1.0,70.0,1,0,1,23.0,,0,Good
7183,20099861,1050,200000,apartment,1.0,66.0,1,0,1,,,0,As new
9960,11091141,4000,200000,apartment,2.0,76.0,0,0,1,6.0,,0,To renovate
5673,20221840,1070,200000,apartment,2.0,66.0,0,0,1,3.0,,0,As new
1159,20198095,2660,200000,house,2.0,115.0,0,0,1,,81.0,0,To renovate
4030,20212179,4367,200000,house,2.0,130.0,0,0,1,50.0,1500.0,0,Good
8468,11467273,4280,200000,apartment,2.0,103.0,1,0,1,2.0,,0,Good
10303,11399999,6700,200000,apartment,2.0,127.0,1,0,1,,200.0,0,Good
9061,10671323,1070,199990,apartment,2.0,80.0,0,0,1,17.0,,0,Good
9062,10447388,1070,199990,apartment,2.0,74.0,1,0,1,15.0,,0,As new
9064,10142647,1070,199990,apartment,3.0,99.0,0,0,1,7.0,,0,To be done up
9063,10372740,1070,199990,apartment,2.0,74.0,1,0,1,15.0,,0,As new
5816,20051715,2640,199900,apartment,1.0,55.0,1,0,1,30.0,106.0,0,Good
5962,20212495,4100,199900,apartment,3.0,130.0,1,0,1,,,0,As new
7450,20200881,9120,199900,apartment,2.0,80.0,1,0,1,,24.0,0,To renovate
7595,20208759,2140,199900,apartment,3.0,100.0,1,0,1,22.0,,0,To be done up
7658,20150266,2060,199900,apartment,1.0,104.0,1,0,1,7.0,,0,Good
6807,20207515,2630,199900,apartment,2.0,81.0,1,0,1,,,0,Good
2,20245215,4102,199900,house,3.0,131.0,1,0,1,40.0,30.0,0,As new
5504,20240519,2060,199900,apartment,1.0,61.0,1,0,1,1.0,,0,As new
1694,20235589,4000,199900,house,6.0,230.0,1,0,1,6.0,,0,Good
4363,20143396,9300,199900,house,4.0,126.0,0,0,1,,,0,To renovate
5336,20239742,7500,199890,apartment,2.0,70.0,1,0,1,,,0,Good
2066,20166659,9600,199500,house,4.0,201.0,1,0,1,10.0,49.0,0,To be done up
6510,20227245,9600,199500,apartment,2.0,83.0,1,0,1,,,0,As new
5497,20230178,8540,199500,apartment,1.0,73.0,1,0,1,,,0,Good
3000,11438396,9230,199500,house,2.0,150.0,0,0,1,45.0,45.0,0,Good
7182,20139247,1800,199500,apartment,1.0,51.0,0,0,1,7.0,,0,As new
5132,20210275,4570,199500,house,3.0,240.0,0,0,1,,500.0,0,To be done up
6430,20162774,2100,199000,apartment,2.0,106.0,1,0,1,6.0,,0,Good
3161,20242532,8000,199000,house,2.0,70.0,0,0,1,,,0,As new
5565,20221625,2100,199000,apartment,2.0,76.0,0,0,1,,,0,Good
217,20229675,8560,199000,house,3.0,155.0,0,0,1,,,0,Just renovated
3847,20141055,6698,199000,house,6.0,320.0,0,0,1,1000.0,3846.0,0,To be done up
4672,20153024,8870,199000,house,3.0,134.0,1,0,1,,,0,Good
4673,11491581,9100,199000,house,5.0,247.0,1,0,1,12.0,,0,To renovate
6022,20225460,5537,199000,apartment,2.0,89.0,0,1,1,,,0,Just renovated
9518,20166628,1080,199000,apartment,2.0,100.0,0,0,1,,,0,To renovate
9507,20209148,1020,199000,apartment,2.0,76.0,0,0,1,18.0,,0,Good
7214,20188326,1030,199000,apartment,2.0,101.0,1,0,1,,,0,To renovate
9542,20162591,1070,199000,apartment,1.0,63.0,0,0,1,4.0,,0,Good
4361,20051317,9240,199000,house,3.0,142.0,0,0,1,,,0,To renovate
4360,20146194,9230,199000,house,4.0,197.0,0,0,1,,,0,Good
4359,20133285,8480,199000,house,4.0,180.0,0,0,1,,,0,To renovate
4231,20184229,4560,199000,house,2.0,160.0,1,0,1,,32.0,0,As new
4671,11374402,7912,199000,house,3.0,160.0,0,0,1,30.0,500.0,0,Good
4669,20000121,4031,199000,house,4.0,172.0,0,0,1,48.0,1035.0,0,To renovate
6534,20242020,8000,199000,apartment,2.0,70.0,0,0,1,,,0,As new
6520,20245987,2550,199000,apartment,2.0,85.0,0,0,1,6.0,,0,To be done up
2445,20202743,9500,199000,house,3.0,130.0,1,0,1,15.0,,0,Good
1296,20202146,3790,199000,house,2.0,137.0,1,0,1,8.0,23.0,0,Good
4357,20135345,4400,199000,house,2.0,136.0,0,0,1,,140.0,0,Good
4358,11483295,4540,199000,house,3.0,97.0,0,0,1,,545.0,0,Good
4387,11390947,4020,199000,house,6.0,175.0,0,0,1,30.0,101.0,0,Good
4386,20146629,4000,199000,house,4.0,149.0,1,0,1,29.0,166.0,0,Good
8632,11373358,9700,199000,apartment,2.0,90.0,0,0,1,,,0,Good
3740,20176685,9600,199000,house,4.0,188.0,0,0,1,,,0,To renovate
9728,20214516,8400,199000,apartment,1.0,57.0,0,1,1,,,0,Good
1748,20063947,4040,199000,house,5.0,207.0,0,0,1,18.0,20.0,0,To renovate
1749,20069786,4671,199000,house,5.0,161.0,0,0,1,76.0,25.0,0,To renovate
5759,20204728,2940,199000,apartment,2.0,86.0,0,0,1,,,0,To be done up
5204,20142385,4000,199000,house,4.0,140.0,0,0,1,5.0,34.0,0,To renovate
8918,20039882,8400,199000,apartment,2.0,75.0,1,0,1,,,0,Just renovated
8917,20161754,2100,199000,apartment,2.0,90.0,1,0,1,,,0,Good
8892,20127119,1180,199000,apartment,1.0,55.0,1,0,1,,,0,Good
8916,20026046,1120,199000,apartment,1.0,70.0,0,0,1,10.0,100.0,0,Good
8631,11418373,9090,199000,apartment,2.0,95.0,1,0,1,,,0,Good
8630,20147425,1800,199000,apartment,1.0,45.0,0,0,1,7.0,,0,Good
5358,20225667,8301,199000,apartment,1.0,41.0,1,1,1,5.0,,0,Good
9298,11403480,1300,199000,apartment,2.0,83.0,0,0,1,,,0,To renovate
1612,20232549,8400,199000,house,2.0,71.0,0,0,1,,,0,To renovate
8628,20157630,1000,199000,apartment,2.0,85.0,0,0,1,6.0,,0,Good
9297,20097856,1090,199000,apartment,2.0,85.0,1,0,1,,,0,Good
8629,20157631,1020,199000,apartment,2.0,85.0,0,0,1,6.0,,0,Good
5414,20201746,2660,199000,apartment,2.0,82.0,1,0,1,2.0,,0,Good
5832,20203820,8370,199000,apartment,1.0,60.0,1,1,1,,,0,Good
8817,20179605,1000,199000,apartment,1.0,65.0,0,0,1,3.0,,0,To renovate
3443,20155048,9520,199000,house,2.0,160.0,0,0,1,,170.0,0,To be done up
6646,20205443,9500,199000,apartment,3.0,75.0,1,0,1,,,0,Good
7099,20214986,8620,199000,apartment,2.0,67.0,1,0,1,3.0,,0,Good
480,20224764,7880,199000,house,3.0,156.0,0,0,1,27.0,300.0,0,Good
1395,20043646,4040,199000,house,2.0,99.0,0,0,1,8.0,,0,Good
8467,11387350,7330,199000,apartment,1.0,75.0,1,0,1,4.0,,0,Good
8466,11313047,1070,199000,apartment,1.0,55.0,1,0,1,15.0,40.0,0,Just renovated
5408,20223092,8500,199000,apartment,1.0,72.0,1,0,1,,,0,Good
7381,20240116,2170,199000,apartment,1.0,65.0,0,0,1,10.0,10.0,0,As new
9683,20205836,4620,199000,apartment,1.0,93.0,0,0,1,35.0,,0,Good
3074,20211005,5590,199000,house,4.0,120.0,1,0,1,,,0,Good
7449,20205242,1060,199000,apartment,1.0,77.0,0,0,1,,,0,To renovate
489,20229108,1600,199000,house,3.0,130.0,0,0,1,,,0,To renovate
